0.960949,0.000000,0.014006,0.000000,0.000000,0.025025,0.000000,0.000000,0.000020,0.000000
0.000000,0.000000,0.000000,0.999998,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971228,0.000001,0.028771
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999556,0.000000,0.000444
0.000000,0.000000,0.000000,0.000000,0.998507,0.000000,0.000000,0.000006,0.000000,0.001488
0.000000,0.000000,0.000000,0.000000,0.999934,0.000000,0.000000,0.000000,0.000000,0.000066
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.000000,0.000000,0.999991
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000176,0.000000,0.000000,0.000000,0.000000,0.999824
0.000019,0.000000,0.741383,0.000000,0.248989,0.007277,0.000012,0.000000,0.002255,0.000066
0.999997,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000004,0.000000,0.000000,0.000000,0.000000,0.999996,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999999,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.999901,0.000097
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999974,0.000000,0.000026
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.999999,0.000000
0.000009,0.000000,0.000000,0.000000,0.000000,0.999991,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
0.000000,0.000000,0.000001,0.999998,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
0.000000,0.000000,0.000000,0.000000,0.000054,0.000000,0.000000,0.000008,0.000000,0.999939
0.999996,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000
0.000000,0.999820,0.000002,0.000000,0.000000,0.000006,0.000001,0.000000,0.000171,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999999
0.000000,0.999915,0.000035,0.000000,0.000000,0.000000,0.000001,0.000000,0.000049,0.000000
0.000042,0.000000,0.000000,0.000000,0.000000,0.999958,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999974,0.000000,0.000026
0.000000,0.000000,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000001
0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000000,0.000000,0.999994,0.000000
0.002002,0.000000,0.020488,0.000000,0.000430,0.260540,0.000038,0.000000,0.714924,0.001578
0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001
0.000000,0.999995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000
0.024962,0.000000,0.023775,0.000000,0.000002,0.167184,0.000019,0.000000,0.784054,0.000003
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.999998,0.000000
0.999999,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000037,0.000000,0.997976,0.000000,0.000000,0.000001,0.000002,0.001810,0.000015,0.000160
0.000000,0.000000,0.000000,0.037375,0.000000,0.086064,0.000000,0.000032,0.787174,0.089355
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.999999
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.999975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,0.000000,0.000000
0.000000,0.000000,0.980967,0.000000,0.000146,0.000000,0.000002,0.000247,0.000000,0.018638
0.000000,0.000000,0.000000,0.999722,0.000000,0.000277,0.000000,0.000000,0.000000,0.000001
0.000000,0.000000,0.000000,0.000000,0.995021,0.000000,0.000000,0.000000,0.000000,0.004979
0.000657,0.000000,0.999337,0.000000,0.000001,0.000005,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000001,0.000000,0.000000,0.000007,0.000000,0.000000,0.999990,0.000002
0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.000000,0.000000,0.000000,0.999992
0.999997,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000038,0.995384,0.000000,0.000000,0.000007,0.000093,0.001919,0.001332,0.001225
0.000001,0.000000,0.000000,0.997629,0.000000,0.000595,0.000000,0.000000,0.000353,0.001421
0.000000,0.000000,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000001
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.999999
